Source_Name,Region,Asset_Type,trade_dt,Trade_Count
Source_4,Region_2,Asset_Type_3,2023-08-21,9
Source_8,Region_3,Asset_Type_1,2022-12-09,84
Source_2,Region_2,Asset_Type_3,2022-06-10,44
Source_9,Region_3,Asset_Type_1,2023-07-25,23
Source_2,Region_3,Asset_Type_2,2022-10-25,1
Source_8,Region_4,Asset_Type_1,2023-09-19,99
Source_9,Region_2,Asset_Type_3,2023-06-25,46
Source_10,Region_1,Asset_Type_1,2023-05-25,74
Source_1,Region_2,Asset_Type_1,2022-02-22,93
Source_7,Region_4,Asset_Type_3,2023-06-24,53
Source_10,Region_2,Asset_Type_1,2023-02-27,69
Source_4,Region_1,Asset_Type_3,2022-05-30,68
Source_7,Region_4,Asset_Type_2,2022-09-29,3
Source_6,Region_1,Asset_Type_1,2022-10-01,58
Source_10,Region_5,Asset_Type_3,2022-07-22,33
Source_7,Region_5,Asset_Type_1,2023-04-26,93
Source_7,Region_1,Asset_Type_1,2023-07-07,30
Source_5,Region_3,Asset_Type_2,2021-12-27,54
Source_3,Region_1,Asset_Type_3,2021-11-11,72
Source_4,Region_5,Asset_Type_2,2021-10-11,69
Source_3,Region_4,Asset_Type_2,2022-04-15,23
Source_4,Region_1,Asset_Type_3,2022-12-07,67
Source_8,Region_3,Asset_Type_1,2022-08-23,21
Source_10,Region_5,Asset_Type_1,2022-05-21,63
Source_3,Region_5,Asset_Type_2,2023-07-25,71
Source_3,Region_5,Asset_Type_3,2021-10-19,46
Source_9,Region_3,Asset_Type_1,2023-07-01,42
Source_3,Region_1,Asset_Type_3,2022-07-21,9
Source_1,Region_5,Asset_Type_1,2022-11-30,24
Source_9,Region_1,Asset_Type_1,2022-08-27,91
Source_4,Region_3,Asset_Type_3,2023-08-10,13
Source_4,Region_1,Asset_Type_2,2023-09-21,90
Source_3,Region_1,Asset_Type_2,2021-11-07,49
Source_9,Region_1,Asset_Type_2,2021-12-19,62
Source_3,Region_3,Asset_Type_3,2023-01-21,11
Source_3,Region_4,Asset_Type_1,2022-07-18,62
Source_3,Region_4,Asset_Type_3,2021-12-30,70
Source_9,Region_4,Asset_Type_3,2023-02-17,1
Source_4,Region_4,Asset_Type_2,2022-11-17,29
Source_10,Region_5,Asset_Type_2,2022-02-09,95
Source_7,Region_2,Asset_Type_1,2023-01-31,74
Source_2,Region_2,Asset_Type_2,2022-12-19,10
Source_2,Region_1,Asset_Type_2,2022-10-18,34
Source_6,Region_2,Asset_Type_2,2023-09-29,68
Source_7,Region_5,Asset_Type_3,2023-09-12,76
Source_5,Region_1,Asset_Type_3,2022-05-24,88
Source_7,Region_5,Asset_Type_2,2022-09-05,87
Source_6,Region_4,Asset_Type_2,2021-12-17,8
Source_8,Region_1,Asset_Type_3,2022-04-04,90
Source_7,Region_3,Asset_Type_1,2023-04-01,43
Source_1,Region_5,Asset_Type_2,2021-12-28,81
Source_1,Region_2,Asset_Type_1,2022-06-24,61
Source_1,Region_1,Asset_Type_3,2023-07-14,42
Source_9,Region_5,Asset_Type_3,2022-08-17,19
Source_3,Region_5,Asset_Type_3,2022-06-04,39
Source_10,Region_1,Asset_Type_2,2021-10-18,58
Source_1,Region_3,Asset_Type_3,2021-10-09,3
Source_5,Region_1,Asset_Type_3,2023-07-18,4
Source_1,Region_4,Asset_Type_2,2023-03-17,27
Source_1,Region_2,Asset_Type_1,2022-09-25,14
Source_7,Region_4,Asset_Type_2,2022-10-01,44
Source_9,Region_1,Asset_Type_2,2022-10-16,76
Source_5,Region_3,Asset_Type_2,2022-08-21,28
Source_1,Region_4,Asset_Type_1,2021-11-06,89
Source_10,Region_4,Asset_Type_1,2022-11-27,61
Source_6,Region_3,Asset_Type_3,2022-09-02,4
Source_2,Region_2,Asset_Type_3,2022-09-29,54
Source_8,Region_5,Asset_Type_3,2022-10-17,74
Source_9,Region_2,Asset_Type_1,2023-02-25,28
Source_6,Region_2,Asset_Type_1,2023-02-13,92
Source_7,Region_1,Asset_Type_1,2022-02-21,91
Source_8,Region_3,Asset_Type_1,2023-04-09,37
Source_3,Region_4,Asset_Type_2,2022-06-10,97
Source_1,Region_4,Asset_Type_1,2022-10-02,64
Source_9,Region_4,Asset_Type_3,2023-04-08,31
Source_10,Region_4,Asset_Type_2,2022-07-19,94
Source_8,Region_5,Asset_Type_3,2023-03-29,7
Source_1,Region_1,Asset_Type_3,2022-02-09,5
Source_2,Region_5,Asset_Type_3,2023-03-24,34
Source_2,Region_3,Asset_Type_3,2022-12-10,41
Source_9,Region_1,Asset_Type_1,2022-08-02,45
Source_10,Region_4,Asset_Type_2,2022-06-18,10
Source_9,Region_3,Asset_Type_3,2022-01-01,18
Source_8,Region_3,Asset_Type_2,2023-01-22,70
Source_5,Region_4,Asset_Type_1,2022-02-12,27
Source_2,Region_4,Asset_Type_1,2023-10-03,24
Source_6,Region_4,Asset_Type_1,2023-06-02,67
Source_4,Region_4,Asset_Type_3,2022-11-26,26
Source_10,Region_3,Asset_Type_1,2022-08-26,21
Source_8,Region_3,Asset_Type_2,2022-07-30,94
Source_7,Region_1,Asset_Type_3,2022-04-22,29
Source_3,Region_2,Asset_Type_1,2022-12-05,12
Source_8,Region_5,Asset_Type_3,2022-04-25,78
Source_3,Region_1,Asset_Type_3,2022-05-30,10
Source_10,Region_2,Asset_Type_2,2022-03-30,92
Source_6,Region_1,Asset_Type_1,2022-04-08,34
Source_8,Region_4,Asset_Type_2,2023-09-09,93
Source_1,Region_1,Asset_Type_3,2023-02-01,63
Source_7,Region_5,Asset_Type_3,2023-07-23,63
Source_4,Region_2,Asset_Type_2,2021-12-01,22
Source_5,Region_5,Asset_Type_2,2023-01-02,49
Source_4,Region_3,Asset_Type_2,2022-06-13,78
Source_6,Region_3,Asset_Type_3,2022-11-03,46
Source_1,Region_1,Asset_Type_3,2023-03-15,20
Source_9,Region_5,Asset_Type_3,2023-05-12,22
Source_8,Region_3,Asset_Type_1,2023-02-19,97
Source_10,Region_2,Asset_Type_3,2022-05-07,85
Source_9,Region_5,Asset_Type_3,2022-11-22,52
Source_3,Region_5,Asset_Type_1,2022-03-05,36
Source_8,Region_4,Asset_Type_2,2022-06-05,62
Source_9,Region_3,Asset_Type_2,2023-07-10,37
Source_10,Region_2,Asset_Type_1,2023-02-15,4
Source_1,Region_3,Asset_Type_3,2023-04-24,54
Source_10,Region_1,Asset_Type_1,2022-09-14,62
Source_4,Region_1,Asset_Type_3,2023-05-04,95
Source_5,Region_2,Asset_Type_2,2021-11-17,44
Source_6,Region_1,Asset_Type_3,2022-09-16,35
Source_10,Region_1,Asset_Type_3,2023-04-08,33
Source_1,Region_5,Asset_Type_3,2023-02-18,45
Source_4,Region_3,Asset_Type_2,2022-01-10,47
Source_10,Region_2,Asset_Type_3,2022-06-08,12
Source_4,Region_4,Asset_Type_1,2022-03-29,2
Source_5,Region_5,Asset_Type_1,2022-08-06,56
Source_7,Region_4,Asset_Type_2,2023-10-02,94
Source_1,Region_5,Asset_Type_2,2022-02-20,43
Source_6,Region_1,Asset_Type_1,2021-11-06,64
Source_3,Region_3,Asset_Type_2,2023-09-21,12
Source_4,Region_2,Asset_Type_1,2022-04-18,61
Source_5,Region_5,Asset_Type_1,2022-10-20,53
Source_8,Region_2,Asset_Type_2,2023-06-18,79
Source_3,Region_2,Asset_Type_1,2022-04-19,72
Source_9,Region_3,Asset_Type_1,2023-09-10,42
Source_7,Region_3,Asset_Type_2,2022-01-21,31
Source_2,Region_4,Asset_Type_3,2022-11-20,34
Source_4,Region_2,Asset_Type_3,2022-01-29,91
Source_3,Region_4,Asset_Type_3,2023-07-26,100
Source_1,Region_5,Asset_Type_2,2022-02-15,95
Source_2,Region_3,Asset_Type_2,2022-02-28,19
Source_3,Region_1,Asset_Type_2,2023-04-17,93
Source_1,Region_4,Asset_Type_2,2021-12-14,9
Source_10,Region_2,Asset_Type_1,2021-12-27,3
Source_9,Region_2,Asset_Type_2,2021-12-30,20
Source_7,Region_3,Asset_Type_3,2023-07-01,75
Source_5,Region_1,Asset_Type_2,2022-07-01,30
Source_3,Region_2,Asset_Type_1,2023-10-01,26
Source_8,Region_5,Asset_Type_2,2023-04-27,85
Source_10,Region_1,Asset_Type_1,2022-03-14,19
Source_5,Region_5,Asset_Type_3,2022-11-08,38
Source_7,Region_3,Asset_Type_1,2022-06-16,50
Source_9,Region_3,Asset_Type_1,2023-04-16,59
Source_5,Region_3,Asset_Type_2,2022-06-25,66
Source_9,Region_4,Asset_Type_3,2023-07-12,100
Source_10,Region_2,Asset_Type_2,2022-12-30,22
Source_4,Region_5,Asset_Type_1,2022-05-06,13
Source_5,Region_3,Asset_Type_3,2022-10-19,61
Source_9,Region_4,Asset_Type_1,2022-06-17,7
Source_2,Region_4,Asset_Type_3,2022-01-21,28
Source_7,Region_5,Asset_Type_2,2023-05-02,70
Source_4,Region_1,Asset_Type_1,2022-10-21,50
Source_6,Region_1,Asset_Type_3,2022-11-12,92
Source_1,Region_4,Asset_Type_1,2022-02-23,54
Source_10,Region_3,Asset_Type_2,2023-04-17,86
Source_3,Region_4,Asset_Type_3,2023-08-14,35
Source_10,Region_2,Asset_Type_2,2022-08-08,92
Source_4,Region_4,Asset_Type_2,2023-09-14,7
Source_2,Region_5,Asset_Type_3,2023-05-15,82
Source_1,Region_2,Asset_Type_1,2021-11-02,92
Source_4,Region_1,Asset_Type_1,2021-11-04,52
Source_4,Region_4,Asset_Type_2,2022-08-22,25
Source_2,Region_4,Asset_Type_1,2022-10-01,17
Source_6,Region_4,Asset_Type_1,2023-02-14,98
Source_6,Region_2,Asset_Type_3,2023-09-19,42
Source_7,Region_4,Asset_Type_3,2022-10-09,17
Source_7,Region_5,Asset_Type_2,2023-01-21,62
Source_3,Region_3,Asset_Type_3,2023-09-22,85
Source_10,Region_4,Asset_Type_3,2023-01-02,98
Source_1,Region_1,Asset_Type_3,2021-12-29,68
Source_4,Region_4,Asset_Type_1,2022-09-06,92
Source_9,Region_5,Asset_Type_1,2023-07-03,59
Source_3,Region_1,Asset_Type_2,2023-05-11,27
Source_3,Region_5,Asset_Type_3,2023-05-08,72
Source_3,Region_2,Asset_Type_3,2023-07-18,84
Source_5,Region_2,Asset_Type_3,2023-08-01,2
Source_2,Region_2,Asset_Type_2,2023-08-29,94
Source_7,Region_2,Asset_Type_1,2022-08-05,81
Source_1,Region_5,Asset_Type_2,2022-02-07,53
Source_4,Region_5,Asset_Type_2,2022-08-01,2
Source_1,Region_1,Asset_Type_2,2022-06-20,47
Source_5,Region_1,Asset_Type_2,2023-05-07,72
Source_9,Region_4,Asset_Type_1,2023-08-15,65
Source_6,Region_2,Asset_Type_2,2022-02-04,8
Source_3,Region_4,Asset_Type_3,2022-07-04,33
Source_6,Region_2,Asset_Type_3,2022-10-21,54
Source_5,Region_4,Asset_Type_1,2023-03-17,11
Source_10,Region_1,Asset_Type_1,2023-03-26,87
Source_1,Region_3,Asset_Type_1,2021-12-31,15
Source_10,Region_5,Asset_Type_3,2022-06-09,39
Source_10,Region_3,Asset_Type_1,2022-07-20,19
Source_9,Region_5,Asset_Type_1,2022-02-26,6
Source_9,Region_2,Asset_Type_3,2023-09-30,53
Source_10,Region_2,Asset_Type_2,2021-10-07,40
Source_1,Region_4,Asset_Type_1,2021-11-11,83
Source_4,Region_4,Asset_Type_1,2022-10-06,74
Source_3,Region_5,Asset_Type_3,2022-10-20,65
Source_2,Region_5,Asset_Type_3,2022-11-15,78
Source_5,Region_1,Asset_Type_2,2022-05-04,85
Source_2,Region_1,Asset_Type_2,2022-12-23,66
Source_10,Region_3,Asset_Type_2,2022-12-03,29
Source_7,Region_5,Asset_Type_2,2021-10-04,83
Source_1,Region_3,Asset_Type_3,2021-12-13,18
Source_4,Region_3,Asset_Type_3,2023-08-31,41
Source_6,Region_3,Asset_Type_1,2022-01-14,46
Source_7,Region_5,Asset_Type_1,2021-12-04,12
Source_3,Region_3,Asset_Type_2,2023-09-26,94
Source_8,Region_5,Asset_Type_2,2021-12-29,80
Source_2,Region_3,Asset_Type_3,2022-11-22,57
Source_8,Region_1,Asset_Type_3,2022-09-05,33
Source_5,Region_4,Asset_Type_2,2023-03-26,57
Source_7,Region_5,Asset_Type_2,2023-07-27,81
Source_10,Region_5,Asset_Type_2,2022-01-17,29
Source_8,Region_3,Asset_Type_3,2021-11-01,7
Source_6,Region_3,Asset_Type_2,2022-10-08,12
Source_1,Region_5,Asset_Type_1,2023-04-27,42
Source_6,Region_1,Asset_Type_2,2021-11-17,11
Source_5,Region_3,Asset_Type_3,2023-04-17,31
Source_7,Region_1,Asset_Type_2,2022-03-16,30
Source_6,Region_2,Asset_Type_3,2022-11-27,54
Source_1,Region_1,Asset_Type_1,2023-05-05,94
Source_1,Region_2,Asset_Type_2,2022-03-05,1
Source_10,Region_5,Asset_Type_2,2023-09-17,61
Source_4,Region_1,Asset_Type_2,2023-08-14,88
Source_5,Region_3,Asset_Type_3,2022-10-22,33
Source_10,Region_5,Asset_Type_3,2023-03-25,85
Source_8,Region_5,Asset_Type_3,2023-08-20,41
Source_7,Region_1,Asset_Type_2,2023-07-24,26
Source_9,Region_5,Asset_Type_2,2022-01-30,17
Source_1,Region_1,Asset_Type_1,2022-03-30,70
Source_9,Region_1,Asset_Type_2,2022-08-15,1
Source_1,Region_2,Asset_Type_2,2022-03-28,57
Source_10,Region_3,Asset_Type_2,2021-10-27,31
Source_10,Region_5,Asset_Type_3,2023-07-18,89
Source_2,Region_1,Asset_Type_2,2022-12-20,44
Source_10,Region_4,Asset_Type_2,2023-01-24,35
Source_5,Region_1,Asset_Type_2,2022-06-27,2
Source_9,Region_4,Asset_Type_2,2022-02-27,97
Source_8,Region_2,Asset_Type_1,2023-07-04,12
Source_4,Region_5,Asset_Type_1,2023-10-03,83
Source_7,Region_5,Asset_Type_1,2022-09-09,4
Source_1,Region_5,Asset_Type_1,2022-07-12,25
Source_2,Region_5,Asset_Type_3,2022-07-07,90
Source_6,Region_2,Asset_Type_1,2023-07-26,22
Source_10,Region_2,Asset_Type_2,2022-08-11,22
Source_9,Region_2,Asset_Type_1,2022-07-03,48
Source_4,Region_1,Asset_Type_2,2023-06-18,47
Source_8,Region_3,Asset_Type_1,2022-07-08,63
Source_5,Region_5,Asset_Type_2,2022-03-27,68
Source_5,Region_2,Asset_Type_1,2021-12-05,9
Source_8,Region_2,Asset_Type_2,2021-12-09,74
Source_3,Region_1,Asset_Type_1,2023-04-14,81
Source_10,Region_3,Asset_Type_1,2023-02-23,36
Source_4,Region_4,Asset_Type_2,2023-06-12,46
Source_7,Region_5,Asset_Type_3,2022-07-21,16
Source_6,Region_5,Asset_Type_1,2023-07-08,32
Source_7,Region_5,Asset_Type_3,2023-05-29,11
Source_2,Region_3,Asset_Type_3,2023-08-17,7
Source_8,Region_2,Asset_Type_1,2022-11-29,10
Source_3,Region_4,Asset_Type_3,2022-01-06,79
Source_10,Region_3,Asset_Type_1,2022-08-19,84
Source_4,Region_2,Asset_Type_2,2022-11-04,39
Source_7,Region_2,Asset_Type_1,2022-04-16,59
Source_5,Region_3,Asset_Type_1,2023-05-31,44
Source_6,Region_5,Asset_Type_3,2023-08-09,41
Source_3,Region_5,Asset_Type_1,2022-05-18,79
Source_2,Region_2,Asset_Type_2,2022-03-21,98
Source_3,Region_5,Asset_Type_3,2022-12-28,78
Source_1,Region_4,Asset_Type_3,2023-01-17,1
Source_9,Region_2,Asset_Type_2,2021-12-16,8
Source_2,Region_3,Asset_Type_1,2023-08-15,46
Source_3,Region_3,Asset_Type_2,2022-05-16,100
Source_8,Region_3,Asset_Type_3,2023-09-14,34
Source_7,Region_1,Asset_Type_3,2022-10-15,82
Source_7,Region_3,Asset_Type_1,2022-01-31,47
Source_4,Region_2,Asset_Type_2,2023-08-14,45
Source_4,Region_2,Asset_Type_1,2023-03-05,93
Source_5,Region_2,Asset_Type_1,2022-05-13,70
Source_10,Region_4,Asset_Type_2,2023-02-10,50
Source_5,Region_5,Asset_Type_3,2023-05-26,59
Source_7,Region_2,Asset_Type_3,2023-07-29,8
Source_7,Region_4,Asset_Type_2,2023-05-24,13
Source_5,Region_5,Asset_Type_2,2023-09-09,77
Source_10,Region_4,Asset_Type_1,2022-08-16,83
Source_8,Region_5,Asset_Type_3,2022-11-24,76
Source_8,Region_3,Asset_Type_1,2023-04-18,9
Source_5,Region_3,Asset_Type_2,2023-02-09,19
Source_8,Region_1,Asset_Type_3,2023-06-16,98
Source_4,Region_2,Asset_Type_3,2022-08-02,82
Source_3,Region_5,Asset_Type_2,2022-05-24,97
Source_4,Region_5,Asset_Type_2,2022-02-06,46
Source_3,Region_5,Asset_Type_3,2022-07-10,97
Source_7,Region_2,Asset_Type_1,2022-04-22,76
Source_9,Region_3,Asset_Type_3,2023-05-26,3
Source_4,Region_1,Asset_Type_2,2022-01-20,35
Source_10,Region_4,Asset_Type_3,2023-08-10,38
Source_1,Region_4,Asset_Type_2,2023-07-04,21
Source_9,Region_5,Asset_Type_3,2022-12-05,19
Source_5,Region_2,Asset_Type_2,2021-12-24,53
Source_9,Region_4,Asset_Type_1,2023-01-11,96
Source_6,Region_5,Asset_Type_3,2021-10-21,79
Source_7,Region_3,Asset_Type_1,2023-07-07,76
Source_5,Region_3,Asset_Type_1,2023-02-19,54
Source_1,Region_2,Asset_Type_1,2023-03-06,48
Source_2,Region_3,Asset_Type_3,2021-12-27,16
Source_5,Region_4,Asset_Type_3,2023-05-16,14
Source_6,Region_2,Asset_Type_1,2022-07-24,84
Source_2,Region_5,Asset_Type_2,2023-05-25,56
Source_1,Region_4,Asset_Type_3,2022-12-20,55
Source_10,Region_3,Asset_Type_1,2022-11-27,83
Source_6,Region_2,Asset_Type_1,2022-12-22,34
Source_1,Region_2,Asset_Type_3,2023-06-10,14
Source_8,Region_5,Asset_Type_3,2022-09-05,96
Source_4,Region_2,Asset_Type_1,2023-06-12,24
Source_2,Region_3,Asset_Type_3,2022-10-15,4
Source_10,Region_2,Asset_Type_1,2023-08-13,96
Source_9,Region_1,Asset_Type_3,2023-03-12,83
Source_4,Region_3,Asset_Type_2,2021-10-05,19
Source_2,Region_1,Asset_Type_3,2022-01-18,43
Source_4,Region_5,Asset_Type_1,2022-07-31,39
Source_4,Region_1,Asset_Type_1,2022-06-28,59
Source_1,Region_2,Asset_Type_3,2023-04-25,54
Source_4,Region_2,Asset_Type_2,2022-03-03,22
Source_4,Region_3,Asset_Type_2,2022-09-16,9
Source_3,Region_2,Asset_Type_2,2023-05-11,28
Source_2,Region_2,Asset_Type_1,2022-09-11,49
Source_6,Region_4,Asset_Type_1,2022-06-17,89
Source_3,Region_5,Asset_Type_2,2023-05-21,60
Source_4,Region_3,Asset_Type_3,2022-01-13,62
Source_3,Region_3,Asset_Type_1,2023-01-14,42
Source_9,Region_5,Asset_Type_1,2021-10-26,19
Source_2,Region_4,Asset_Type_1,2022-03-16,39
Source_1,Region_1,Asset_Type_3,2023-01-09,81
Source_1,Region_4,Asset_Type_2,2023-03-19,21
Source_4,Region_1,Asset_Type_3,2023-03-20,86
Source_1,Region_2,Asset_Type_3,2021-10-06,97
Source_1,Region_3,Asset_Type_2,2023-04-18,4
Source_10,Region_5,Asset_Type_2,2023-06-22,33
Source_8,Region_2,Asset_Type_1,2022-08-30,7
Source_2,Region_5,Asset_Type_1,2023-06-24,95
Source_10,Region_2,Asset_Type_2,2023-06-19,83
Source_7,Region_1,Asset_Type_3,2022-04-20,33
Source_1,Region_2,Asset_Type_2,2022-06-23,12
Source_9,Region_4,Asset_Type_2,2021-11-06,71
Source_7,Region_2,Asset_Type_3,2023-04-18,94
Source_4,Region_1,Asset_Type_3,2023-05-25,85
Source_6,Region_1,Asset_Type_1,2022-09-11,49
Source_7,Region_4,Asset_Type_1,2023-03-07,59
Source_1,Region_3,Asset_Type_3,2023-05-24,8
Source_8,Region_4,Asset_Type_3,2023-01-11,100
Source_9,Region_1,Asset_Type_1,2023-07-28,61
Source_4,Region_2,Asset_Type_1,2021-12-14,100
Source_9,Region_2,Asset_Type_2,2022-07-11,49
Source_8,Region_1,Asset_Type_3,2022-10-12,41
Source_4,Region_1,Asset_Type_1,2022-10-03,89
Source_4,Region_3,Asset_Type_1,2021-12-18,43
Source_10,Region_2,Asset_Type_2,2023-07-05,73
Source_5,Region_4,Asset_Type_2,2022-04-11,94
Source_10,Region_3,Asset_Type_1,2023-01-19,74
Source_3,Region_5,Asset_Type_1,2023-09-06,89
Source_6,Region_3,Asset_Type_1,2022-11-01,92
Source_10,Region_2,Asset_Type_3,2022-11-29,6
Source_4,Region_4,Asset_Type_1,2022-01-12,30
Source_2,Region_3,Asset_Type_2,2022-08-04,65
Source_6,Region_1,Asset_Type_3,2023-01-25,14
Source_4,Region_5,Asset_Type_3,2022-02-20,76
Source_7,Region_2,Asset_Type_3,2022-05-07,26
Source_1,Region_4,Asset_Type_1,2022-04-22,66
Source_1,Region_3,Asset_Type_2,2022-07-02,54
Source_5,Region_2,Asset_Type_1,2022-01-22,34
Source_5,Region_5,Asset_Type_3,2022-06-26,8
Source_9,Region_4,Asset_Type_1,2023-07-07,74
Source_5,Region_3,Asset_Type_2,2022-07-05,35
Source_8,Region_5,Asset_Type_2,2022-08-28,15
Source_6,Region_1,Asset_Type_3,2022-08-01,19
Source_4,Region_3,Asset_Type_3,2023-01-12,92
Source_5,Region_3,Asset_Type_1,2022-11-12,24
Source_10,Region_4,Asset_Type_2,2023-06-16,99
Source_1,Region_2,Asset_Type_1,2022-04-25,13
Source_6,Region_4,Asset_Type_3,2023-09-06,18
Source_7,Region_1,Asset_Type_1,2023-01-16,33
Source_8,Region_5,Asset_Type_2,2022-10-21,27
Source_8,Region_5,Asset_Type_2,2022-09-27,20
Source_4,Region_1,Asset_Type_2,2021-12-20,76
Source_8,Region_3,Asset_Type_3,2022-07-30,60
Source_1,Region_3,Asset_Type_3,2022-09-12,91
Source_9,Region_2,Asset_Type_1,2023-04-06,70
Source_9,Region_5,Asset_Type_3,2023-01-09,36
Source_2,Region_3,Asset_Type_2,2023-01-16,27
Source_9,Region_3,Asset_Type_2,2023-07-17,46
Source_2,Region_2,Asset_Type_1,2023-04-14,63
Source_10,Region_3,Asset_Type_2,2022-09-18,71
Source_9,Region_2,Asset_Type_2,2022-02-14,99
Source_10,Region_2,Asset_Type_3,2023-05-23,66
Source_3,Region_2,Asset_Type_3,2021-12-18,29
Source_5,Region_2,Asset_Type_1,2022-04-15,88
Source_4,Region_5,Asset_Type_1,2022-05-31,51
Source_2,Region_2,Asset_Type_1,2021-12-01,45
Source_10,Region_4,Asset_Type_1,2022-04-03,24
Source_8,Region_5,Asset_Type_3,2021-11-13,67
Source_2,Region_5,Asset_Type_3,2022-03-20,69
Source_3,Region_1,Asset_Type_3,2023-10-03,68
Source_5,Region_4,Asset_Type_1,2022-03-06,57
Source_2,Region_1,Asset_Type_1,2022-11-03,56
Source_3,Region_5,Asset_Type_2,2023-04-29,28
Source_10,Region_5,Asset_Type_1,2023-06-20,54
Source_10,Region_5,Asset_Type_2,2022-04-19,55
Source_6,Region_1,Asset_Type_1,2023-01-07,12
Source_4,Region_5,Asset_Type_3,2022-04-03,41
Source_7,Region_4,Asset_Type_3,2023-02-08,40
Source_6,Region_5,Asset_Type_3,2023-07-08,88
Source_5,Region_1,Asset_Type_2,2022-11-09,8
Source_5,Region_3,Asset_Type_3,2023-06-20,44
Source_9,Region_4,Asset_Type_1,2022-10-26,31
Source_2,Region_1,Asset_Type_3,2021-10-18,47
Source_6,Region_2,Asset_Type_1,2021-11-15,92
Source_5,Region_4,Asset_Type_3,2023-04-23,6
Source_8,Region_1,Asset_Type_1,2022-08-20,11
Source_9,Region_2,Asset_Type_3,2022-06-05,62
Source_10,Region_4,Asset_Type_1,2023-07-17,75
Source_5,Region_3,Asset_Type_1,2022-09-26,28
Source_1,Region_3,Asset_Type_2,2023-09-24,51
Source_6,Region_4,Asset_Type_1,2023-07-06,97
Source_6,Region_2,Asset_Type_3,2022-07-26,8
Source_5,Region_4,Asset_Type_1,2022-12-12,93
Source_3,Region_1,Asset_Type_1,2022-06-15,61
Source_8,Region_4,Asset_Type_1,2023-10-03,62
Source_7,Region_2,Asset_Type_1,2022-11-10,6
Source_2,Region_5,Asset_Type_2,2022-08-31,1
Source_4,Region_2,Asset_Type_1,2022-05-16,47
Source_2,Region_3,Asset_Type_2,2023-06-22,80
Source_8,Region_1,Asset_Type_3,2023-07-21,44
Source_5,Region_2,Asset_Type_1,2022-06-01,46
Source_6,Region_4,Asset_Type_1,2023-03-18,36
Source_9,Region_1,Asset_Type_3,2023-03-07,98
Source_9,Region_3,Asset_Type_3,2023-04-16,6
Source_7,Region_3,Asset_Type_3,2022-02-03,79
Source_2,Region_2,Asset_Type_3,2022-11-30,97
Source_4,Region_5,Asset_Type_2,2022-06-05,19
Source_2,Region_4,Asset_Type_2,2021-12-21,25
Source_5,Region_2,Asset_Type_1,2022-12-16,22
Source_1,Region_1,Asset_Type_3,2023-04-22,81
Source_9,Region_1,Asset_Type_3,2023-04-09,30
Source_2,Region_2,Asset_Type_2,2021-12-10,95
Source_1,Region_3,Asset_Type_3,2022-02-13,51
Source_4,Region_3,Asset_Type_1,2022-08-29,33
Source_4,Region_1,Asset_Type_3,2022-02-24,49
Source_3,Region_2,Asset_Type_1,2022-01-23,65
Source_2,Region_2,Asset_Type_3,2023-03-10,19
Source_1,Region_5,Asset_Type_1,2021-10-22,54
Source_8,Region_3,Asset_Type_1,2023-09-20,99
Source_4,Region_3,Asset_Type_1,2022-12-04,99
Source_1,Region_1,Asset_Type_1,2022-06-29,76
Source_1,Region_3,Asset_Type_3,2022-09-07,97
Source_1,Region_5,Asset_Type_1,2023-01-30,18
Source_8,Region_3,Asset_Type_1,2022-09-16,11
Source_10,Region_2,Asset_Type_3,2022-10-20,13
Source_5,Region_1,Asset_Type_1,2021-10-26,71
Source_5,Region_5,Asset_Type_3,2023-04-16,46
Source_4,Region_2,Asset_Type_2,2022-01-17,72
Source_10,Region_3,Asset_Type_2,2022-02-23,87
Source_2,Region_4,Asset_Type_2,2022-08-24,6
Source_2,Region_1,Asset_Type_3,2022-12-25,66
Source_10,Region_5,Asset_Type_3,2023-06-22,72
Source_1,Region_2,Asset_Type_3,2021-10-15,7
Source_5,Region_2,Asset_Type_1,2023-07-28,12
Source_1,Region_2,Asset_Type_1,2023-03-04,11
Source_10,Region_1,Asset_Type_1,2023-03-08,61
Source_5,Region_2,Asset_Type_3,2022-12-30,80
Source_7,Region_4,Asset_Type_1,2022-01-01,98
Source_5,Region_5,Asset_Type_3,2022-11-18,69
Source_4,Region_1,Asset_Type_3,2022-03-05,12
Source_2,Region_2,Asset_Type_3,2023-06-22,64
